,event_number,filename,file_size,is_open
5454,0,images/35-20171003111800-snapshot.jpg,133586,0
5455,0,images/35-20171003111900-snapshot.jpg,133544,0
5456,0,images/35-20171003112000-snapshot.jpg,133555,0
5457,0,images/35-20171003112100-snapshot.jpg,133553,0
5458,0,images/35-20171003112200-snapshot.jpg,133604,0
5459,0,images/35-20171003112300-snapshot.jpg,133562,0
5460,0,images/35-20171003112400-snapshot.jpg,133692,0
5461,0,images/35-20171003112500-snapshot.jpg,133622,0
5462,0,images/35-20171003112600-snapshot.jpg,133668,0
5463,0,images/35-20171003112700-snapshot.jpg,133769,0
5464,0,images/35-20171003112800-snapshot.jpg,133662,0
5465,0,images/35-20171003112900-snapshot.jpg,133713,0
5466,0,images/35-20171003113000-snapshot.jpg,133672,0
5467,0,images/35-20171003113100-snapshot.jpg,133733,0
5468,0,images/35-20171003113200-snapshot.jpg,133787,0
5469,0,images/35-20171003113300-snapshot.jpg,133724,0
5470,0,images/35-20171003113400-snapshot.jpg,133751,0
5471,0,images/35-20171003113500-snapshot.jpg,133872,0
5472,0,images/35-20171003113600-snapshot.jpg,133778,0
5473,0,images/35-20171003113700-snapshot.jpg,133778,0
5474,0,images/35-20171003113800-snapshot.jpg,133792,0
5475,0,images/35-20171003113900-snapshot.jpg,133872,0
5476,0,images/35-20171003114000-snapshot.jpg,133820,0
5477,0,images/35-20171003114100-snapshot.jpg,133820,0
5478,0,images/35-20171003114200-snapshot.jpg,133968,0
5479,0,images/35-20171003114300-snapshot.jpg,133886,0
5480,0,images/35-20171003114400-snapshot.jpg,133882,0
5481,0,images/35-20171003114500-snapshot.jpg,133886,0
5482,0,images/35-20171003114600-snapshot.jpg,133950,0
5483,0,images/35-20171003114700-snapshot.jpg,134003,0
5484,0,images/35-20171003114800-snapshot.jpg,133907,0
5485,0,images/35-20171003114900-snapshot.jpg,133977,0
5486,0,images/35-20171003115000-snapshot.jpg,134009,0
5487,0,images/35-20171003115100-snapshot.jpg,133967,0
5488,0,images/35-20171003115200-snapshot.jpg,134020,0
5489,0,images/35-20171003115300-snapshot.jpg,134080,0
5490,0,images/35-20171003115400-snapshot.jpg,134186,0
5491,0,images/35-20171003115500-snapshot.jpg,134064,0
5492,0,images/35-20171003115600-snapshot.jpg,134183,0
5493,0,images/35-20171003115700-snapshot.jpg,134253,0
5494,0,images/35-20171003115800-snapshot.jpg,134170,0
5495,0,images/35-20171003115900-snapshot.jpg,134187,0
5496,0,images/35-20171003120000-snapshot.jpg,134287,0
5497,0,images/35-20171003120100-snapshot.jpg,134203,0
5498,0,images/35-20171003120200-snapshot.jpg,134231,0
5499,0,images/35-20171003120300-snapshot.jpg,134377,0
5500,0,images/35-20171003120400-snapshot.jpg,134284,0
5501,0,images/35-20171003120500-snapshot.jpg,134223,0
5502,0,images/35-20171003120600-snapshot.jpg,134450,0
5503,0,images/35-20171003120700-snapshot.jpg,134348,0
5504,0,images/35-20171003120800-snapshot.jpg,134351,0
5505,0,images/35-20171003120900-snapshot.jpg,134360,0
5506,0,images/35-20171003121000-snapshot.jpg,134358,0
5507,0,images/35-20171003121100-snapshot.jpg,134356,0
5508,0,images/35-20171003121200-snapshot.jpg,134503,0
5509,0,images/35-20171003121300-snapshot.jpg,134496,0
5510,0,images/35-20171003121400-snapshot.jpg,134527,0
5511,0,images/35-20171003121500-snapshot.jpg,134504,0
5512,0,images/35-20171003121600-snapshot.jpg,134565,0
5513,0,images/35-20171003121700-snapshot.jpg,134597,0
5514,0,images/35-20171003121800-snapshot.jpg,134597,0
5515,0,images/35-20171003121900-snapshot.jpg,134777,0
5516,0,images/35-20171003122000-snapshot.jpg,134606,0
5517,0,images/35-20171003122100-snapshot.jpg,134699,0
5518,0,images/35-20171003122200-snapshot.jpg,134907,0
5519,0,images/35-20171003122300-snapshot.jpg,134679,0
5520,0,images/35-20171003122400-snapshot.jpg,134909,0
5521,0,images/35-20171003122500-snapshot.jpg,134804,0
5522,0,images/35-20171003122600-snapshot.jpg,134890,0
5523,0,images/35-20171003122700-snapshot.jpg,134895,0
5524,0,images/35-20171003122800-snapshot.jpg,134900,0
5525,0,images/35-20171003122900-snapshot.jpg,135004,0
5526,0,images/35-20171003123000-snapshot.jpg,135023,0
5527,0,images/35-20171003123100-snapshot.jpg,135115,0
5528,0,images/35-20171003123200-snapshot.jpg,135058,0
5529,0,images/35-20171003123300-snapshot.jpg,135104,0
5530,0,images/35-20171003123400-snapshot.jpg,135060,0
5531,0,images/35-20171003123500-snapshot.jpg,135168,0
5532,0,images/35-20171003123600-snapshot.jpg,135220,0
5533,0,images/35-20171003123700-snapshot.jpg,135233,0
5534,0,images/35-20171003123800-snapshot.jpg,135266,0
5535,0,images/35-20171003123900-snapshot.jpg,135272,0
5536,0,images/35-20171003124000-snapshot.jpg,135179,0
5537,0,images/35-20171003124100-snapshot.jpg,135299,0
5538,0,images/35-20171003124200-snapshot.jpg,135373,0
5539,0,images/35-20171003124300-snapshot.jpg,135317,0
5540,0,images/35-20171003124400-snapshot.jpg,135596,0
5541,0,images/35-20171003124500-snapshot.jpg,135367,0
5542,0,images/35-20171003124600-snapshot.jpg,135349,0
5543,0,images/35-20171003124700-snapshot.jpg,135349,0
5544,0,images/35-20171003124800-snapshot.jpg,135303,0
5545,0,images/35-20171003124900-snapshot.jpg,135221,0
5546,0,images/35-20171003125000-snapshot.jpg,135346,0
5547,0,images/35-20171003125100-snapshot.jpg,135301,0
5548,0,images/35-20171003125200-snapshot.jpg,135451,0
5549,0,images/35-20171003125300-snapshot.jpg,135482,0
5550,0,images/35-20171003125400-snapshot.jpg,135610,0
5551,0,images/35-20171003125500-snapshot.jpg,135604,0
5552,0,images/35-20171003125600-snapshot.jpg,135610,0
5553,0,images/35-20171003125700-snapshot.jpg,135563,0
5554,0,images/35-20171003125800-snapshot.jpg,135430,0
5555,0,images/35-20171003125900-snapshot.jpg,135532,0
5556,0,images/35-20171003130000-snapshot.jpg,135534,0
5557,0,images/35-20171003130100-snapshot.jpg,135559,0
5558,0,images/35-20171003130200-snapshot.jpg,135940,0
5559,0,images/35-20171003130300-snapshot.jpg,135749,0
5560,0,images/35-20171003130400-snapshot.jpg,135729,0
5561,0,images/35-20171003130500-snapshot.jpg,135571,0
5562,0,images/35-20171003130600-snapshot.jpg,135577,0
5563,0,images/35-20171003130700-snapshot.jpg,135591,0
5564,0,images/35-20171003130800-snapshot.jpg,135919,0
5565,0,images/35-20171003130900-snapshot.jpg,135482,0
5566,0,images/35-20171003131000-snapshot.jpg,135504,0
5567,0,images/35-20171003131100-snapshot.jpg,135464,0
5568,0,images/35-20171003131200-snapshot.jpg,135443,0
5569,0,images/35-20171003131300-snapshot.jpg,135276,0
5570,0,images/35-20171003131400-snapshot.jpg,135281,0
5571,0,images/35-20171003131500-snapshot.jpg,135446,0
5572,0,images/35-20171003131600-snapshot.jpg,135199,0
5573,0,images/35-20171003131700-snapshot.jpg,135268,0
5574,0,images/35-20171003131800-snapshot.jpg,135171,0
5575,0,images/35-20171003131900-snapshot.jpg,135109,0
5576,0,images/35-20171003132000-snapshot.jpg,135270,0
5577,0,images/35-20171003132100-snapshot.jpg,135141,0
5578,0,images/35-20171003132200-snapshot.jpg,135336,0
5579,0,images/35-20171003132300-snapshot.jpg,135287,0
5580,0,images/35-20171003132400-snapshot.jpg,135244,0
5581,0,images/35-20171003132500-snapshot.jpg,135154,0
5582,0,images/35-20171003132600-snapshot.jpg,135881,0
5583,0,images/35-20171003132700-snapshot.jpg,135704,0
5584,0,images/35-20171003132800-snapshot.jpg,135364,0
5585,0,images/35-20171003132900-snapshot.jpg,135626,0
5586,0,images/35-20171003132925-01.jpg,137934,0
5587,0,images/35-20171003132939-00.jpg,139112,0
5588,0,images/35-20171003132940-00.jpg,137831,0
5589,0,images/35-20171003133000-snapshot.jpg,137301,0
5590,0,images/35-20171003133012-00.jpg,139953,0
5591,0,images/35-20171003133013-00.jpg,139935,0
5592,0,images/35-20171003133051-01.jpg,144461,0
5593,0,images/35-20171003133058-00.jpg,137744,0
5594,0,images/35-20171003133100-snapshot.jpg,140665,0
5595,0,images/35-20171003133121-00.jpg,144065,0
5596,0,images/35-20171003133127-00.jpg,143059,0
5597,0,images/35-20171003133132-01.jpg,139593,0
5598,0,images/35-20171003133135-00.jpg,144562,0
5599,0,images/35-20171003133135-01.jpg,144855,0
5600,0,images/35-20171003133136-00.jpg,145435,0
5601,0,images/35-20171003133137-00.jpg,144433,0
5602,0,images/35-20171003133141-00.jpg,144211,0
5603,0,images/35-20171003133200-snapshot.jpg,142565,0
5604,0,images/35-20171003133204-00.jpg,145600,0
5605,0,images/35-20171003133206-00.jpg,145372,0
5606,31,images/35-20171003133249-00.jpg,146848,0
5607,31,images/35-20171003133250-00.jpg,146385,0
5608,0,images/35-20171003133255-00.jpg,146037,0
5609,0,images/35-20171003133300-snapshot.jpg,145502,0
5610,32,images/36-20171003133400-snapshot.jpg,147526,0
5611,0,images/36-20171003133407-00.jpg,145771,0
5612,0,images/36-20171003133438-00.jpg,144689,0
5613,0,images/36-20171003133500-00.jpg,143715,0
5614,0,images/36-20171003133500-snapshot.jpg,143715,0
5615,0,images/36-20171003133501-00.jpg,144090,0
5616,33,images/36-20171003133512-00.jpg,147133,0
5617,33,images/36-20171003133513-00.jpg,147907,0
5618,33,images/36-20171003133514-00.jpg,148796,0
5619,33,images/36-20171003133515-00.jpg,148222,0
5620,33,images/36-20171003133515-01.jpg,146499,0
5621,33,images/36-20171003133518-00.jpg,147602,0
5622,33,images/36-20171003133533-01.jpg,146384,0
5623,0,images/36-20171003133535-00.jpg,145538,0
5624,34,images/36-20171003133536-00.jpg,147453,0
5625,0,images/36-20171003133600-00.jpg,145231,0
5626,0,images/36-20171003133600-snapshot.jpg,145231,0
5627,0,images/36-20171003133613-00.jpg,144228,0
5628,35,images/36-20171003133651-00.jpg,147756,0
5629,35,images/36-20171003133652-00.jpg,149687,0
5630,0,images/36-20171003133652-01.jpg,146338,0
5631,0,images/36-20171003133653-00.jpg,146189,0
5632,0,images/36-20171003133655-00.jpg,145510,0
5633,0,images/36-20171003133700-snapshot.jpg,141516,0
5634,0,images/36-20171003133717-01.jpg,144741,0
5635,0,images/36-20171003133718-00.jpg,144477,0
5636,0,images/36-20171003133719-00.jpg,145972,0
5637,36,images/36-20171003133720-00.jpg,150263,0
5638,36,images/36-20171003133721-00.jpg,152627,0
5639,36,images/36-20171003133722-00.jpg,147265,0
5640,36,images/36-20171003133723-00.jpg,148607,0
5641,36,images/36-20171003133724-00.jpg,146479,0
5642,0,images/36-20171003133727-00.jpg,141828,0
5643,0,images/36-20171003133742-00.jpg,142574,0
5644,0,images/36-20171003133754-00.jpg,144198,0
5645,0,images/36-20171003133756-00.jpg,143844,0
5646,0,images/36-20171003133758-00.jpg,142939,0
5647,0,images/36-20171003133759-00.jpg,143264,0
5648,0,images/36-20171003133759-01.jpg,141009,0
5649,0,images/36-20171003133800-snapshot.jpg,140333,0
5650,0,images/36-20171003133805-01.jpg,142771,0
5651,0,images/36-20171003133900-snapshot.jpg,140332,0
5652,0,images/37-20171003133946-00.jpg,137547,0
5653,0,images/37-20171003134000-snapshot.jpg,139966,0
5654,0,images/37-20171003134001-00.jpg,142341,0
5655,0,images/37-20171003134002-00.jpg,142514,0
5656,0,images/37-20171003134003-00.jpg,141772,0
5657,0,images/37-20171003134004-00.jpg,142311,0
5658,0,images/37-20171003134004-01.jpg,141964,0
5659,0,images/37-20171003134012-00.jpg,137382,0
5660,0,images/37-20171003134017-00.jpg,141333,0
5661,0,images/37-20171003134017-01.jpg,143809,0
5662,0,images/37-20171003134027-00.jpg,142181,0
5663,0,images/37-20171003134028-00.jpg,142438,0
5664,0,images/37-20171003134028-01.jpg,141588,0
5665,0,images/37-20171003134029-00.jpg,143413,0
5666,0,images/37-20171003134030-00.jpg,140814,0
5667,0,images/37-20171003134100-snapshot.jpg,137221,0
5668,0,images/38-20171003134200-snapshot.jpg,137869,0
5669,0,images/38-20171003134300-snapshot.jpg,136314,0
5670,0,images/38-20171003134400-snapshot.jpg,136122,0
5671,0,images/38-20171003134425-00.jpg,141098,0
5672,0,images/38-20171003134500-snapshot.jpg,136318,0
5673,0,images/39-20171003134600-snapshot.jpg,137110,0
5674,0,images/39-20171003134700-snapshot.jpg,137548,0
5675,0,images/39-20171003134800-snapshot.jpg,137686,0
5676,0,images/39-20171003134900-snapshot.jpg,137523,0
5677,0,images/39-20171003135000-snapshot.jpg,136469,0
5678,0,images/39-20171003135100-snapshot.jpg,137794,0
5679,0,images/39-20171003135200-snapshot.jpg,135367,0
5680,0,images/39-20171003135300-snapshot.jpg,135712,0
5681,0,images/39-20171003135400-snapshot.jpg,137865,0
5682,0,images/39-20171003135500-snapshot.jpg,137962,0
5683,0,images/39-20171003135537-00.jpg,137966,0
5684,0,images/39-20171003135538-00.jpg,138174,0
5685,0,images/39-20171003135555-01.jpg,137608,0
5686,0,images/39-20171003135556-00.jpg,138144,0
5687,0,images/39-20171003135558-00.jpg,138950,0
5688,0,images/39-20171003135600-00.jpg,141823,0
5689,0,images/39-20171003135600-snapshot.jpg,141823,0
5690,0,images/39-20171003135601-00.jpg,146041,0
5691,0,images/39-20171003135602-00.jpg,140144,0
5692,0,images/39-20171003135640-01.jpg,139536,0
5693,0,images/39-20171003135641-00.jpg,138647,0
5694,0,images/39-20171003135642-00.jpg,139802,0
5695,0,images/39-20171003135643-00.jpg,139568,0
5696,0,images/39-20171003135644-00.jpg,141464,0
5697,0,images/39-20171003135647-00.jpg,140615,0
5698,0,images/39-20171003135648-00.jpg,140462,0
5699,0,images/39-20171003135655-01.jpg,143520,0
5700,0,images/39-20171003135658-00.jpg,143211,0
5701,0,images/39-20171003135700-snapshot.jpg,142855,0
5702,0,images/39-20171003135707-00.jpg,144080,0
5703,0,images/39-20171003135709-00.jpg,143988,0
5704,0,images/39-20171003135709-01.jpg,143259,0
5705,0,images/39-20171003135747-00.jpg,142394,0
5706,0,images/39-20171003135751-00.jpg,142363,0
5707,0,images/39-20171003135752-00.jpg,143371,0
5708,0,images/39-20171003135753-00.jpg,143343,0
5709,0,images/39-20171003135800-snapshot.jpg,141376,0
5710,0,images/39-20171003135838-00.jpg,140040,0
5711,0,images/39-20171003135839-00.jpg,140053,0
5712,0,images/39-20171003135840-01.jpg,139889,0
5713,0,images/39-20171003135900-snapshot.jpg,139349,0
5714,0,images/40-20171003140000-snapshot.jpg,138283,0
5715,0,images/40-20171003140100-snapshot.jpg,137343,0
5716,37,images/40-20171003140112-00.jpg,149404,0
5717,0,images/40-20171003140200-snapshot.jpg,135088,0
5718,0,images/41-20171003140300-snapshot.jpg,134959,0
5719,0,images/41-20171003140400-snapshot.jpg,134869,0
5720,0,images/41-20171003140500-snapshot.jpg,134493,0
5721,0,images/41-20171003140600-snapshot.jpg,134588,0
5722,0,images/41-20171003140700-snapshot.jpg,134623,0
5723,0,images/41-20171003140800-snapshot.jpg,134626,0
5724,0,images/41-20171003140900-snapshot.jpg,134462,0
5725,0,images/41-20171003141000-snapshot.jpg,134292,0
5726,0,images/41-20171003141100-snapshot.jpg,134619,0
5727,0,images/41-20171003141200-snapshot.jpg,134450,0
5728,0,images/41-20171003141300-snapshot.jpg,134584,0
5729,0,images/41-20171003141400-snapshot.jpg,134903,0
5730,0,images/41-20171003141500-snapshot.jpg,134898,0
5731,0,images/41-20171003141600-snapshot.jpg,135002,0
5732,0,images/41-20171003141700-snapshot.jpg,135057,0
5733,0,images/41-20171003141800-snapshot.jpg,134834,0
5734,0,images/41-20171003141900-snapshot.jpg,134901,0
5735,0,images/41-20171003142000-snapshot.jpg,134739,0
5736,0,images/41-20171003142100-snapshot.jpg,134412,0
5737,0,images/41-20171003142200-snapshot.jpg,134458,0
5738,0,images/41-20171003142300-snapshot.jpg,134433,0
5739,0,images/41-20171003142400-snapshot.jpg,134550,0
5740,0,images/41-20171003142500-snapshot.jpg,134386,0
5741,0,images/41-20171003142600-snapshot.jpg,134885,0
5742,0,images/41-20171003142700-snapshot.jpg,134358,0
5743,0,images/41-20171003142800-snapshot.jpg,134400,0
5744,0,images/41-20171003142900-snapshot.jpg,134401,0
5745,0,images/41-20171003143000-snapshot.jpg,134875,0
5746,0,images/41-20171003143100-snapshot.jpg,134337,0
5747,0,images/41-20171003143200-snapshot.jpg,134268,0
5748,0,images/41-20171003143300-snapshot.jpg,135267,0
5749,0,images/41-20171003143400-snapshot.jpg,134833,0
5750,0,images/41-20171003143500-snapshot.jpg,134461,0
5751,0,images/41-20171003143600-snapshot.jpg,134478,0
5752,0,images/41-20171003143700-snapshot.jpg,134608,0
5753,0,images/41-20171003143800-snapshot.jpg,134730,0
5754,0,images/41-20171003143900-snapshot.jpg,136041,0
5755,0,images/41-20171003143902-00.jpg,139992,0
5756,0,images/41-20171003144000-snapshot.jpg,134353,0
5757,0,images/42-20171003144100-snapshot.jpg,134772,0
5758,0,images/42-20171003144200-snapshot.jpg,135785,0
5759,0,images/42-20171003144243-00.jpg,137505,0
5760,0,images/42-20171003144246-01.jpg,137076,0
5761,0,images/42-20171003144300-snapshot.jpg,135778,0
5762,0,images/43-20171003144400-snapshot.jpg,135337,0
5763,0,images/43-20171003144410-00.jpg,137615,0
5764,0,images/43-20171003144413-00.jpg,138418,0
5765,0,images/43-20171003144414-00.jpg,138150,0
5766,0,images/43-20171003144443-00.jpg,137033,0
5767,0,images/43-20171003144500-snapshot.jpg,134957,0
5768,0,images/43-20171003144533-00.jpg,136737,0
5769,0,images/43-20171003144600-snapshot.jpg,134428,0
5770,0,images/43-20171003144617-01.jpg,138237,0
5771,0,images/43-20171003144618-00.jpg,137748,0
5772,0,images/43-20171003144619-00.jpg,136800,0
5773,0,images/43-20171003144625-01.jpg,136596,0
5774,0,images/43-20171003144643-01.jpg,136719,0
5775,0,images/43-20171003144646-01.jpg,136521,0
5776,0,images/43-20171003144700-snapshot.jpg,134623,0
5777,0,images/44-20171003144800-snapshot.jpg,134358,0
5778,0,images/44-20171003144900-snapshot.jpg,134652,0
5779,0,images/44-20171003145000-snapshot.jpg,134583,0
5780,0,images/44-20171003145100-snapshot.jpg,134398,0
5781,0,images/44-20171003145200-snapshot.jpg,134294,0
5782,0,images/44-20171003145300-snapshot.jpg,134680,0
5783,0,images/44-20171003145400-snapshot.jpg,134383,0
5784,0,images/44-20171003145500-snapshot.jpg,134459,0
5785,0,images/44-20171003145600-snapshot.jpg,134455,0
5786,0,images/44-20171003145700-snapshot.jpg,134460,0
5787,0,images/44-20171003145800-snapshot.jpg,134502,0
5788,0,images/44-20171003145900-snapshot.jpg,134594,0
5789,0,images/44-20171003150000-snapshot.jpg,134659,0
5790,0,images/44-20171003150100-snapshot.jpg,134795,0
5791,0,images/44-20171003150200-snapshot.jpg,135129,0
5792,0,images/44-20171003150230-00.jpg,137821,0
5793,0,images/44-20171003150300-snapshot.jpg,135442,0
5794,0,images/45-20171003150400-snapshot.jpg,135453,0
5795,0,images/45-20171003150500-snapshot.jpg,135969,0
5796,0,images/45-20171003150600-snapshot.jpg,135417,0
5797,0,images/45-20171003150700-snapshot.jpg,135057,0
5798,0,images/45-20171003150800-snapshot.jpg,134661,0
5799,0,images/45-20171003150900-snapshot.jpg,134633,0
5800,0,images/45-20171003151000-snapshot.jpg,134925,0
5801,0,images/45-20171003151100-snapshot.jpg,134500,0
5802,0,images/45-20171003151200-snapshot.jpg,134816,0
5803,0,images/45-20171003151300-snapshot.jpg,134811,0
5804,0,images/45-20171003151400-snapshot.jpg,134649,0
5805,0,images/45-20171003151500-snapshot.jpg,134918,0
5806,0,images/45-20171003151600-snapshot.jpg,134823,0
5807,0,images/45-20171003151700-snapshot.jpg,134835,0
5808,0,images/45-20171003151800-snapshot.jpg,134916,0
5809,0,images/45-20171003151900-snapshot.jpg,134790,0
5810,0,images/45-20171003152000-snapshot.jpg,134778,0
5811,0,images/45-20171003152100-snapshot.jpg,134997,0
5812,0,images/45-20171003152200-snapshot.jpg,134974,0
5813,0,images/45-20171003152300-snapshot.jpg,135200,0
5814,0,images/45-20171003152400-snapshot.jpg,136606,0
5815,0,images/45-20171003152500-snapshot.jpg,137032,0
5816,0,images/45-20171003152600-snapshot.jpg,137028,0
5817,0,images/45-20171003152700-snapshot.jpg,137360,0
5818,0,images/45-20171003152800-snapshot.jpg,137442,0
5819,0,images/45-20171003152900-snapshot.jpg,137761,0
5820,0,images/45-20171003153000-snapshot.jpg,136363,0
5821,0,images/45-20171003153059-00.jpg,138961,0
5822,0,images/45-20171003153100-snapshot.jpg,135858,0
5823,0,images/46-20171003153200-snapshot.jpg,137286,0
5824,0,images/46-20171003153300-snapshot.jpg,138010,0
5825,0,images/46-20171003153400-snapshot.jpg,137935,0
5826,0,images/46-20171003153500-snapshot.jpg,138098,0
5827,0,images/46-20171003153502-00.jpg,140153,0
5828,0,images/46-20171003153600-snapshot.jpg,140318,0
5829,0,images/47-20171003153700-snapshot.jpg,142667,0
5830,0,images/47-20171003153800-snapshot.jpg,143705,0
5831,0,images/47-20171003153900-snapshot.jpg,140918,0
5832,0,images/47-20171003154000-snapshot.jpg,138134,0
5833,0,images/47-20171003154100-snapshot.jpg,138929,0
5834,0,images/47-20171003154200-snapshot.jpg,138318,0
5835,0,images/47-20171003154300-snapshot.jpg,137912,0
5836,0,images/47-20171003154400-snapshot.jpg,137262,0
5837,0,images/47-20171003154500-snapshot.jpg,136990,0
5838,0,images/47-20171003154600-snapshot.jpg,137728,0
5839,0,images/47-20171003154700-snapshot.jpg,137862,0
5840,0,images/47-20171003154800-snapshot.jpg,137647,0
5841,0,images/47-20171003154900-snapshot.jpg,137897,0
5842,0,images/47-20171003155000-snapshot.jpg,138080,0
5843,0,images/47-20171003155100-snapshot.jpg,137996,0
5844,0,images/47-20171003155200-snapshot.jpg,138036,0
5845,0,images/47-20171003155300-snapshot.jpg,138269,0
5846,0,images/47-20171003155400-snapshot.jpg,139145,0
5847,0,images/47-20171003155500-snapshot.jpg,139703,0
5848,0,images/47-20171003155600-snapshot.jpg,138698,0
5849,0,images/47-20171003155700-snapshot.jpg,139402,0
5850,0,images/47-20171003155800-snapshot.jpg,139882,0
5851,0,images/47-20171003155900-snapshot.jpg,141565,0
5852,0,images/47-20171003160000-snapshot.jpg,141650,0
5853,0,images/47-20171003160100-snapshot.jpg,141937,0
5854,0,images/47-20171003160200-snapshot.jpg,142271,0
5855,0,images/47-20171003160300-snapshot.jpg,142496,0
5856,0,images/47-20171003160400-snapshot.jpg,142211,0
5857,0,images/47-20171003160500-snapshot.jpg,142180,0
5858,0,images/47-20171003160600-snapshot.jpg,141797,0
5859,0,images/47-20171003160700-snapshot.jpg,141727,0
5860,0,images/47-20171003160800-snapshot.jpg,141375,0
5861,0,images/47-20171003160900-snapshot.jpg,140628,0
5862,0,images/47-20171003161000-snapshot.jpg,139552,0
5863,0,images/47-20171003161100-snapshot.jpg,139332,0
5864,0,images/47-20171003161200-snapshot.jpg,139624,0
5865,0,images/47-20171003161300-snapshot.jpg,139135,0
5866,0,images/47-20171003161400-snapshot.jpg,138820,0
5867,0,images/47-20171003161500-snapshot.jpg,139104,0
5868,0,images/47-20171003161600-snapshot.jpg,138995,0
5869,0,images/47-20171003161700-snapshot.jpg,139790,0
5870,0,images/47-20171003161800-snapshot.jpg,139686,0
5871,0,images/47-20171003161900-snapshot.jpg,140197,0
5872,0,images/47-20171003162000-snapshot.jpg,139772,0
5873,0,images/47-20171003162100-snapshot.jpg,140286,0
5874,0,images/47-20171003162200-snapshot.jpg,140833,0
5875,0,images/47-20171003162300-snapshot.jpg,141306,0
5876,0,images/47-20171003162400-snapshot.jpg,141719,0
5877,0,images/47-20171003162500-snapshot.jpg,141984,0
5878,0,images/47-20171003162600-snapshot.jpg,142090,0
5879,0,images/47-20171003162700-snapshot.jpg,142987,0
5880,0,images/47-20171003162800-snapshot.jpg,143446,0
5881,0,images/47-20171003162900-snapshot.jpg,143508,0
5882,0,images/47-20171003163000-snapshot.jpg,144088,0
5883,0,images/47-20171003163100-snapshot.jpg,145081,0
5884,0,images/47-20171003163200-snapshot.jpg,145721,0
5885,38,images/47-20171003163300-snapshot.jpg,146498,1
5886,38,images/47-20171003163400-snapshot.jpg,147589,1
5887,38,images/47-20171003163500-snapshot.jpg,148885,1
5888,38,images/47-20171003163600-snapshot.jpg,148550,1
5889,38,images/47-20171003163700-snapshot.jpg,149809,1
5890,38,images/47-20171003163800-snapshot.jpg,150182,1
5891,38,images/47-20171003163900-snapshot.jpg,150480,1
5892,38,images/47-20171003164000-snapshot.jpg,150720,1
5893,38,images/47-20171003164100-snapshot.jpg,150603,1
5894,38,images/47-20171003164200-snapshot.jpg,150923,1
5895,38,images/47-20171003164300-snapshot.jpg,151004,1
5896,38,images/47-20171003164400-snapshot.jpg,150976,1
5897,38,images/47-20171003164500-snapshot.jpg,151165,1
5898,38,images/47-20171003164600-snapshot.jpg,151080,1
5899,38,images/47-20171003164700-snapshot.jpg,151195,1
5900,38,images/47-20171003164800-snapshot.jpg,151315,1
5901,38,images/47-20171003164900-snapshot.jpg,151772,1
5902,38,images/47-20171003165000-snapshot.jpg,151852,1
5903,38,images/47-20171003165100-snapshot.jpg,152162,1
5904,38,images/47-20171003165200-snapshot.jpg,151811,1
5905,38,images/47-20171003165300-snapshot.jpg,152630,1
5906,38,images/47-20171003165400-snapshot.jpg,153186,1
5907,38,images/47-20171003165500-snapshot.jpg,152949,1
5908,38,images/47-20171003165600-snapshot.jpg,153228,1
5909,38,images/47-20171003165700-snapshot.jpg,153635,1
5910,38,images/47-20171003165800-snapshot.jpg,154040,1
5911,38,images/47-20171003165900-snapshot.jpg,154584,1
5912,38,images/47-20171003170000-snapshot.jpg,154246,1
5913,38,images/47-20171003170100-snapshot.jpg,154949,1
5914,38,images/47-20171003170200-snapshot.jpg,155111,1
5915,38,images/47-20171003170300-snapshot.jpg,155618,1
5916,38,images/47-20171003170400-snapshot.jpg,155720,1
5917,38,images/47-20171003170500-snapshot.jpg,155906,1
5918,38,images/47-20171003170600-snapshot.jpg,156023,1
5919,38,images/47-20171003170700-snapshot.jpg,156974,1
5920,38,images/47-20171003170800-snapshot.jpg,157041,1
5921,38,images/47-20171003170900-snapshot.jpg,157070,1
5922,38,images/47-20171003171000-snapshot.jpg,156989,1
5923,38,images/47-20171003171100-snapshot.jpg,157064,1
5924,38,images/47-20171003171200-snapshot.jpg,156965,1
5925,38,images/47-20171003171300-snapshot.jpg,156855,1
5926,38,images/47-20171003171400-snapshot.jpg,156756,1
5927,38,images/47-20171003171434-00.jpg,152722,1
5928,38,images/47-20171003171435-00.jpg,154074,1
5929,38,images/47-20171003171500-snapshot.jpg,155911,1
5930,38,images/47-20171003171535-00.jpg,171768,1
5931,38,images/47-20171003171535-01.jpg,661050,1
5932,38,images/47-20171003171537-00.jpg,767291,1
5933,38,images/47-20171003171539-00.jpg,780221,1
5934,38,images/47-20171003171540-00.jpg,774898,1
5935,38,images/47-20171003171542-00.jpg,688486,1
5936,38,images/47-20171003171543-00.jpg,611350,1
5937,38,images/47-20171003171545-00.jpg,480628,1
5938,38,images/47-20171003171547-00.jpg,432766,1
5939,38,images/47-20171003171548-00.jpg,364467,1
5940,38,images/47-20171003171550-00.jpg,375412,1
5941,38,images/47-20171003171551-00.jpg,376744,1
5942,38,images/47-20171003171553-00.jpg,375996,1
5943,38,images/47-20171003171554-00.jpg,375785,1
5944,38,images/47-20171003171555-00.jpg,376620,1
5945,38,images/47-20171003171556-00.jpg,376516,1
5946,38,images/47-20171003171557-00.jpg,377523,1
5947,38,images/47-20171003171600-snapshot.jpg,377592,1
5948,38,images/47-20171003171647-00.jpg,365899,1
5949,38,images/47-20171003171648-00.jpg,364287,1
